    1150     1489     1017     1733     2100     1513     1038     1540     1637     2659       19
    1166     1425     1132     1721     1981     1547     1170     1471     1608     2655       19
    1167     1430     1144     1637     2141     1506     1121     1553     1617     2560       19
    1076     1397      979     1857     2219     1496      999     1530     1636     2687       19
    1158     1442     1050     1734     2201     1457     1092     1508     1647     2587       19
     966     1348      957     1906     2392     1706     1114     1503     1532     2452       19
     562     1201      606     1632     4413     2572     1021     1138     1163     1568       20
     639     1057      685     1615     5126     2096     1025     1072     1037     1524       20
     666     1147      644     1421     5483     1816      986     1101     1035     1577       20
     701     1341      629     1609     4357     2231      934     1294     1143     1637       20
     619     1241      563     1576     5115     2169      824     1184     1079     1506       20
     721     1097      743     1366     5666     1611     1004     1060     1046     1562       20
     834     1044      653     1370     5220     1837      980     1039     1189     1710       20
     610     1334      434     1397     5422     2073      812     1237     1052     1505       20
     430      777     1003     2451     5100     2890     1176      761      439      849       21
     466      889      983     2439     4797     2801     1251      826      502      922       21
     634     1060      994     2128     4285     2662     1298     1006      640     1169       21
     670     1038     1050     1948     4186     2542     1373     1031      772     1266       21
     658     1142      929     1808     4350     2508     1286     1094      829     1272       21
     717     1081      946     1924     4164     2580     1340     1059      805     1260       21
     704     1038      944     1872     4370     2622     1297     1062      738     1229       21
     579      920      896     1968     4872     2714     1235      875      764     1053       21
     455      611      951     2710     4291     2761     1342      861      819     1075       22
     437      610      990     2869     4453     2846     1342      790      620      919       22
     453      634      939     2830     4073     2699     1371      884      912     1081       22
     459      655     1025     2832     4164     2864     1361      838      691      987       22
     442      605      975     2893     4180     2658     1409      914      831      969       22
     314      482      792     2966     5190     2818     1185      670      637      822       22
     412      697      967     2799     4169     2691     1383      918      868      972       22
     350      573      820     2736     4924     2836     1212      746      767      912       22
     497     1205      835     1957     4766     2331      996     1202      833     1254       23
     522     1306      838     1920     4851     2308      946     1297      692     1196       23
     497      978      889     1990     4758     2426     1076     1034      880     1348       23
     464      974      891     2137     4804     2538     1050     1016      831     1171       23
     542      835     1005     2235     4384     2588     1185      906      902     1294       23
     497      824      949     2154     4723     2632     1126      890      839     1242       23
     497      801      920     2249     4458     2547     1211      926      966     1301       23
     573      862     1025     2282     3837     2522     1341     1008     1000     1426       23
     346      574      867     2744     4483     2907     1359      790      752     1054       24
     545      799     1177     2576     3628     2519     1467      963      903     1299       24
     448      689     1058     2804     4044     2684     1427      878      754     1090       24
     365      622      977     2746     4419     2916     1388      734      731      978       24
     409      565     1002     2803     4253     2787     1359      862      793     1043       24
     529      796     1120     2633     3857     2660     1450      875      755     1201       24
     545      820     1055     2584     3824     2578     1404      932      887     1247       24
     440      627     1060     2819     4110     2770     1343      821      785     1101       24
     685      998     1214     2329     3485     2393     1397     1076      832     1467       25
     663      969     1187     2336     3344     2479     1485     1022      882     1509       25
     683     1023     1157     2305     3485     2376     1418     1048      869     1512       25
     656      995     1183     2322     3568     2348     1397     1048      870     1489       25
     733     1027     1186     2298     3244     2346     1428     1076      913     1625       25
     689     1055     1127     2195     3354     2338     1377     1050     1039     1652       25
     762     1056     1225     2279     3098     2290     1429     1141      984     1612       25
     695     1022     1210     2236     3415     2343     1405     1086      936     1528       25
    1478     1470     1147     1454     1797     1500     1192     1507     1630     2701       26
    1467     1520     1096     1437     1807     1442     1187     1477     1666     2777       26
    1509     1501     1272     1328     1652     1396     1280     1499     1667     2772       26
    1424     1479     1220     1534     1717     1489     1288     1522     1578     2625       26
    1340     1560     1189     1594     1790     1524     1286     1537     1482     2574       26
    1311     1421     1268     1557     1950     1587     1246     1444     1542     2550       26
    1396     1495     1191     1507     1861     1488     1313     1491     1546     2588       26
    1326     1416     1198     1679     1991     1537     1287     1498     1426     2518       26
    1127     1336      983     1706     2848     1756     1149     1367     1347     2257       27
    1046     1309      967     1864     2997     1815     1177     1349     1258     2094       27
    1104     1256      968     1777     3077     1891     1125     1312     1282     2084       27
    1024     1287     1042     1761     2934     2028     1298     1310     1168     2024       27
    1056     1193      874     1821     3230     2045     1254     1240     1136     2027       27
    1002     1272     1042     1759     3002     1880     1282     1276     1271     2090       27
    1059     1259      960     1758     3103     1872     1173     1331     1258     2103       27
     993     1262      962     1805     3003     1944     1242     1362     1250     2053       27
     534      853     1109     2657     3849     2662     1406      910      819     1077       28
     519      736     1019     2633     4077     2580     1378      896      977     1061       28
     570      885     1152     2592     3740     2620     1467      963      764     1123       28
     590      821     1002     2731     3856     2489     1418      972      865     1132       28
     562      853     1022     2524     3905     2475     1386     1006      994     1149       28
     551      822     1122     2672     3851     2564     1370      965      787     1172       28
     572      886     1164     2499     3820     2681     1350      936      803     1165       28
     586      909     1094     2604     3777     2588     1400     1036      739     1143       28
    1538     1643     1258     1293     1200     1083     1043     1837     1950     3031       29
    1422     1698     1236     1401     1185     1110     1060     1831     1855     3078       29
    1359     1784     1166     1468     1407     1145      978     1775     1847     2947       29
    1625     1680     1257     1306     1049      945      982     1879     1990     3163       29
    1601     1701     1250     1302     1108      885      913     1860     2059     3197       29
    1429     1770     1219     1483     1040      955      955     1812     2020     3193       29
    1490     1683     1249     1328     1400     1093      943     1762     1962     2966       29
    1661     1670     1316     1261      963      790      855     1846     2212     3302       29
    1641     1684     1183     1212     1195     1114     1238     1684     1893     3032       30
    1626     1563     1297     1285     1214     1151     1129     1669     1913     3029       30
    1630     1595     1270     1222     1223     1137     1170     1646     1936     3047       30
    1451     1485     1307     1456     1391     1341     1340     1546     1707     2852       30
    1612     1634     1272     1258     1210     1123     1201     1641     1962     2963       30
    1672     1608     1211     1239     1138     1112     1122     1719     1909     3146       30
    1848     1624     1159     1091     1015      956      975     1799     2076     3333       30
    1709     1612     1179     1156     1169     1104     1102     1649     1972     3224       30
     348      530      951     2809     5149     3024     1168      567      511      819       31
     466      647      839     2381     4927     2477     1044      789     1072     1234       31
     377      561      975     2684     5270     2749     1169      646      560      885       31
     511      701     1004     2411     4722     2787     1242      760      604     1134       31
     469      701      924     2368     5033     2771     1176      723      632     1079       31
     374      636      935     2284     5917     2537      950      667      642      934       31
     443      753      841     2175     5440     2396      952      841      883     1152       31
     424      692      874     2233     5980     2457      932      783      581      920       31
     636     1038     1013     2125     4094     2318     1160     1079     1016     1397       32
     676     1013     1218     2395     3532     2353     1298     1097      849     1445       32
     555      912     1029     2288     3415     2333     1350     1091     1338     1565       32
     632     1058     1071     2192     3920     2240     1165     1145     1017     1436       32
     611     1067     1033     2126     3954     2439     1181     1153      948     1364       32
     688     1009     1240     2262     3696     2470     1219     1085      853     1354       32
     518      985      792     2043     3188     2412     1181     1207     1750     1800       32
     604      991     1038     2322     4061     2254     1090     1087     1028     1401       32
     758     1060     1102     2008     2843     2351     1493     1117     1401     1743       33
     710     1054     1061     2032     2822     2409     1477     1176     1316     1819       33
     699     1020     1165     2218     3352     2438     1419     1044      977     1544       33
     603      880     1157     2415     3798     2584     1337      935      874     1293       33
     762     1055     1092     2229     3352     2373     1355     1041     1018     1599       33
     617      842     1101     2390     3560     2507     1508     1011     1001     1339       33
     748     1010     1181     2102     2932     2341     1454     1173     1204     1731       33
     732      996     1099     2188     3142     2416     1406     1154     1161     1582       33
     614     1174      674     1848     4037     2564      894     1309     1084     1678       34
     675     1262      683     1724     4103     2468      915     1349     1088     1609       34
     603     1160      656     1877     4041     2694      871     1240     1096     1638       34
     634     1168      669     1876     4293     2582      884     1265      975     1530       34
     693     1247      699     1722     3945     2599      863     1324     1114     1670       34
     545     1124      587     1791     4653     2891      822     1149      973     1341       34
     632     1241      566     1795     4396     2583      800     1270     1077     1516       34
     663     1173      604     1724     4505     2601      735     1277     1000     1594       34
    1175     1400     1016     1673     2923     1595     1041     1408     1361     2284       35
    1230     1353     1001     1636     2940     1528      977     1373     1467     2371       35
    1174     1351     1009     1676     3050     1544     1041     1392     1366     2273       35
    1247     1409      968     1589     2908     1531     1003     1436     1418     2367       35
    1219     1419      987     1628     2907     1522     1012     1426     1416     2340       35
    1208     1328     1007     1661     2901     1625     1034     1373     1418     2321       35
    1146     1365      973     1668     3028     1665      971     1369     1409     2282       35
    1208     1366      999     1628     2985     1543      958     1434     1455     2300       35
     525      795     1153     2592     3631     2517     1476      972      979     1236       36
     545      845     1171     2522     3520     2582     1446      986      953     1306       36
     522      826     1162     2694     3656     2591     1365      956      896     1208       36
     598      860     1251     2531     3324     2585     1477      983      936     1331       36
     592      851     1038     2600     3378     2608     1369      975     1028     1437       36
     560      845     1160     2543     3151     2327     1462     1081     1255     1492       36
     504      755     1030     2732     3680     2589     1370      962      991     1263       36
     557      903     1027     2364     2692     2193     1463     1165     1665     1847       36
    1266     1649     1193     1539     1493     1134     1023     1637     1951     2991       37
    1177     1610     1210     1643     1472     1280      994     1554     1920     3016       37
    1322     1662     1161     1532     1435     1128     1054     1616     1965     3001       37
    1348     1582     1125     1537     1504     1195     1022     1607     1932     3024       37
    1275     1592     1166     1564     1428     1207     1041     1665     1885     3053       37
    1368     1563     1187     1527     1407     1158     1034     1667     1933     3032       37
    1209     1714     1088     1650     1477     1229      956     1529     1964     3060       37
    1244     1640     1201     1610     1409     1225     1026     1580     1920     3021       37
    1017     1224     1148     3198     2707      846      853     1324     1480     2079       38
     967     1184     1152     3018     3063      738      880     1350     1445     2079       38
     943     1102     1179     2529     3798      652      918     1428     1322     2005       38
    1047     1220     1054     3293     2541      851      797     1232     1608     2233       38
    1000     1135     1088     2852     3274      790      785     1274     1506     2172       38
     941     1076     1061     2255     4252      641      778     1437     1350     2085       38
     805     1043      964     2085     4610      998      771     1433     1276     1891       38
     933     1153      948     2941     3428      958      736     1270     1448     2061       38
    1638     1681      911      929      976      996     1097     1693     2459     3496       39
    1517     1635      887     1125     1043     1213     1151     1747     2228     3330       39
    1632     1576      935     1055     1019     1085     1213     1724     2308     3329       39
    1380     1712      803     1015     1053     1221     1204     1753     2352     3383       39
    1530     1605      967     1061     1108     1115     1146     1707     2361     3276       39
    1401     1651      896     1077     1198     1368     1161     1762     2143     3219       39
    1532     1664     1045      998      947     1037     1155     1728     2403     3367       39
    1358     1650      871     1138     1219     1296     1155     1744     2251     3194       39
    1402     1517     1213     1545     1690     1319     1132     1665     1669     2724       40
    1282     1395     1304     1714     1844     1466     1314     1508     1499     2550       40
    1458     1587     1229     1512     1512     1300     1141     1659     1629     2849       40
    1322     1453     1291     1559     1774     1411     1200     1621     1612     2633       40
    1321     1391     1285     1607     1817     1523     1183     1625     1554     2570       40
    1289     1437     1239     1626     2016     1508     1297     1559     1429     2476       40
    1417     1518     1189     1485     1739     1399     1164     1597     1603     2765       40
    1286     1433     1221     1754     1951     1553     1195     1560     1413     2510       40
    1434     1499      998     1168     1273     1259     1282     1568     2213     3182       41
    1403     1552      923     1141     1115     1193     1251     1696     2308     3294       41
    1524     1567      914      999      939     1100     1247     1755     2399     3432       41
    1207     1462      956     1285     1486     1446     1366     1533     2074     3061       41
    1412     1583     1018     1136     1207     1242     1361     1636     2169     3112       41
    1465     1573      973     1042      974     1073     1318     1740     2340     3378       41
    1474     1532      985     1098     1078     1174     1303     1634     2321     3277       41
    1459     1525      956     1030     1111     1218     1362     1650     2281     3284       41
    1317     1357     1306     1653     1857     1661     1419     1448     1438     2420       42
    1215     1216     1261     1707     2120     1786     1397     1359     1427     2388       42
    1342     1387     1354     1528     1844     1574     1376     1446     1511     2514       42
    1302     1242     1272     1664     1936     1708     1379     1371     1495     2507       42
    1388     1421     1198     1517     1841     1572     1344     1443     1573     2579       42
    1284     1354     1267     1633     1930     1707     1347     1479     1444     2431       42
    1349     1417     1261     1579     1746     1623     1379     1478     1509     2535       42
    1319     1329     1261     1608     1887     1681     1346     1390     1555     2500       42
    1129     1244     1070     1837     2984     1556      959     1358     1459     2280       43
    1126     1275     1061     1850     2826     1538      903     1411     1513     2373       43
    1069     1262     1025     1844     3079     1595      915     1360     1452     2275       43
    1109     1217     1059     1768     3266     1538      949     1388     1398     2184       43
    1167     1263     1060     1702     3057     1558      889     1434     1460     2286       43
    1158     1299     1039     1776     2927     1546      946     1404     1482     2299       43
    1031     1268     1047     1915     3069     1629      858     1427     1431     2201       43
    1159     1250     1010     1703     3223     1575      934     1415     1411     2196       43
     718     1186      953     1833     3565     2548     1281     1123     1154     1515       44
     741     1125      927     1851     3670     2496     1316     1111     1128     1511       44
     697     1211      939     1760     3840     2482     1263     1082     1127     1475       44
     664     1199      952     1752     3728     2522     1255     1152     1166     1486       44
     747     1163      906     1705     3277     2153     1288     1159     1615     1863       44
     717     1098      952     1860     3769     2420     1367     1066     1139     1488       44
     799     1218      994     1864     3544     2445     1358     1133      955     1566       44
     763     1206     1006     1803     3605     2557     1354     1075      989     1518       44
     556      817     1214     2941     3254     2359     1463      980     1012     1280       45
     565      726     1224     3080     3302     2322     1417     1015      940     1285       45
     571      743     1196     2856     3256     2328     1378      935     1252     1361       45
     585      748     1204     2962     3287     2454     1472      987      904     1273       45
     585      793     1142     2946     3367     2358     1398      987     1009     1291       45
     549      735     1097     2801     3184     2237     1312      881     1860     1220       45
     560      770     1153     3059     3400     2398     1472      989      859     1216       45
     552      754     1194     3028     3453     2212     1473     1000      929     1281       45
    1034     1322      778     1267     4092     1224      884     1527     1493     2255       46
    1027     1265      784     1172     4377     1074      830     1534     1536     2277       46
    1040     1154      682     1289     4149     1347      914     1317     1717     2267       46
    1049     1165      783     1255     4069     1222      960     1379     1689     2305       46
    1014     1096      724     1472     3277     1745     1106     1295     1736     2411       46
    1012     1070      795     1496     3574     1700     1119     1294     1596     2220       46
     999     1054      735     1595     3010     2178     1160     1321     1674     2150       46
     980     1021      811     1688     3034     2209     1182     1241     1545     2165       46
    1178     1360     1215     1780     2205     1697     1208     1423     1472     2338       47
     975     1297     1081     1817     2905     1899     1260     1299     1310     2033       47
    1084     1531     1047     1788     1953     1645     1188     1471     1505     2664       47
    1186     1275     1210     1830     2256     1649     1174     1408     1478     2410       47
    1071     1259     1257     1868     2532     1780     1264     1370     1250     2225       47
    1271     1412     1163     1584     2168     1551     1248     1496     1584     2399       47
    1218     1380     1212     1772     2088     1646     1200     1419     1504     2437       47
    1083     1232     1216     1922     2574     1851     1240     1280     1337     2141       47
    2200     1323      610     1283     1866      851      646     1476     2385     3236       48
    1354     1818      692     1074     2788      945      835     1752     1835     2783       48
    2388     1209      599     1262     1593      925      599     1240     2645     3416       48
    1953     1587      590     1004     2114      755      684     1625     2300     3264       48
    2252     1309      622     1141     1637      879      638     1453     2501     3444       48
    1780     1688      683      976     2229      758      709     1694     2208     3151       48
    2285     1319      575     1199     1793      831      569     1373     2585     3347       48
    2174     1380      641     1122     1841      794      567     1474     2496     3387       48
    1180     1366     1098     1678     2566     2070     1332     1359     1087     2140       49
    1152     1321     1157     1780     2565     2030     1326     1255     1158     2132       49
    1147     1372     1157     1672     2508     2004     1372     1293     1155     2196       49
    1158     1318     1041     1710     2738     2097     1337     1314     1098     2065       49
    1262     1446     1086     1586     2386     1891     1342     1413     1167     2297       49
    1231     1360     1162     1699     2443     1898     1286     1372     1201     2224       49
    1221     1440     1100     1663     2371     1794     1315     1459     1188     2325       49
    1185     1383     1120     1618     2561     1984     1311     1347     1162     2205       49
    1493     1419     1097     1528     1693     1517     1239     1526     1653     2711       50
    1478     1376     1094     1562     1777     1437     1225     1566     1612     2749       50
    1409     1389     1145     1572     1790     1574     1270     1475     1574     2678       50
    1445     1390     1166     1548     1697     1618     1208     1494     1611     2699       50
    1444     1385     1193     1593     1670     1531     1254     1574     1608     2624       50
    1424     1337     1223     1547     1763     1561     1210     1491     1640     2680       50
    1296     1322     1156     1747     1903     1623     1211     1431     1670     2517       50
    1383     1353     1108     1660     1883     1503     1141     1544     1690     2611       50
     789     1146      975     1942     4085     2127     1149     1147      965     1551       51
    1097     1334      893     1546     3532     1899     1064     1324     1233     1954       51
     847     1148      919     1878     4215     2006     1096     1160      986     1621       51
     721     1037      910     1940     4754     2011     1127     1126      836     1414       51
     724     1070      868     1962     4616     1988     1040     1103      962     1543       51
     944     1337     1041     1692     3436     1956     1287     1304     1085     1794       51
     998     1424      872     1488     3624     1726     1146     1425     1227     1946       51
     939     1259      834     1555     4183     1819     1143     1270     1083     1791       51
     870     1133     1146     2024     2890     2069     1453     1176     1178     1937       52
     845     1117     1221     2114     2614     2001     1447     1221     1280     2016       52
     878     1170     1189     1988     2701     1977     1478     1254     1217     2024       52
     880     1199     1227     2096     2607     1914     1496     1227     1235     1995       52
     917     1215     1167     2001     2682     1959     1423     1301     1180     2031       52
     940     1167     1195     1989     2653     1947     1475     1258     1253     1999       52
     983     1262     1166     1960     2459     1973     1388     1307     1279     2099       52
     947     1172     1172     1965     2672     1934     1424     1237     1260     2093       52
    1478     1616      967     1166     1647     1476     1188     1553     1795     2990       53
    1487     1647      936     1190     1668     1450     1119     1663     1719     2997       53
    1516     1661      946     1096     1576     1414     1110     1662     1839     3056       53
    1451     1575      917     1215     1757     1473     1108     1616     1783     2981       53
    1480     1669      881     1126     1708     1427     1131     1635     1835     2984       53
    1440     1638      888     1155     1776     1502      986     1705     1844     2942       53
    1426     1614      985     1179     1662     1439     1165     1585     1804     3017       53
    1394     1647      919     1185     1750     1509     1107     1608     1814     2943       53
