   1.07629   0.816102    0.19429   0.792917    1.98548   0.659402   0.169491   0.735747    2.51369    0.56739   0.153844   0.704027        5
   1.17984   0.825054   0.151699   0.781413    2.20359   0.673633   0.131495   0.721391    2.82001   0.582861   0.118187   0.687544        5
  0.769312   0.821921    0.13825    0.79573    1.39688   0.676755   0.116779   0.737463    1.78641   0.586996   0.104982   0.705561        5
  0.951357   0.818364   0.130424   0.791122    1.74401    0.66502   0.110148   0.730028     2.1929   0.576391  0.0984299   0.696363        5
  0.485645   0.612767    0.17089   0.790463   0.771476   0.385263   0.142468   0.723474   0.909158   0.275983   0.136207   0.699843        6
  0.447194    0.63097    0.18451   0.801369   0.707412   0.416806   0.154174   0.735233    0.82928    0.31677   0.147315   0.711949        6
  0.434049    0.56514   0.195145   0.805794   0.668473   0.329956   0.165438   0.742288   0.770503   0.227768   0.159169   0.720534        6
  0.486607   0.576501   0.178602   0.787779   0.755926   0.342881   0.151973   0.723455   0.875166   0.239634   0.146612   0.702837        6
  0.487876    0.50983   0.196683   0.786155    0.74425   0.251896   0.171312   0.723565   0.839804   0.154999   0.167108   0.705422        6
  0.441289   0.522419   0.216785   0.799922   0.663323   0.282815   0.188219    0.73883     0.7567   0.182169   0.183237   0.719948        6
  0.574535   0.531321   0.163834   0.764111   0.897931    0.26825   0.141937   0.701078    1.01756   0.171351   0.138167   0.682481        6
  0.557257   0.497573    0.16999   0.764521   0.845894    0.23753   0.149069   0.702885   0.948759   0.145111   0.146184   0.687577        6
   1.38986   0.514637  0.0747801   0.661224    2.31838   0.192313  0.0621559   0.583889    2.60535  0.0938823  0.0591429   0.564406        7
   1.12208    0.54953  0.0855727   0.686125    1.87275   0.249217  0.0706716   0.611163    2.11792    0.15232  0.0671223    0.58906        7
   1.20991   0.696224  0.0640082    0.68481    2.21464   0.443092  0.0483257   0.598679    2.75504   0.307191  0.0437969   0.560684        7
   1.46176    0.67764  0.0582285   0.664153     2.6692   0.411795  0.0442829   0.580793    3.25813   0.282995  0.0401353   0.547092        7
   1.26072   0.764923    0.07291   0.710015    2.43135   0.546775  0.0539179   0.622941    3.11277   0.419507  0.0461712   0.581143        7
   1.03644   0.807918  0.0720585   0.730577     2.0574   0.619167  0.0533611   0.643412    2.73755   0.493626  0.0454844   0.598925        7
  0.635063   0.810237    0.12963   0.792527    1.26596   0.621981    0.10143     0.7133    1.71366   0.488135  0.0878765   0.669762        7
  0.550369   0.847664   0.143279   0.810701    1.07421   0.703167   0.117396   0.740544    1.42149   0.607729   0.104459   0.703061        7
  0.323333   0.874351   0.133541   0.845903   0.598524   0.767185  0.0998164   0.765075   0.859843   0.665403  0.0853875   0.715129        8
  0.262512   0.827322   0.188994   0.871366   0.460017   0.697729   0.144991   0.798027   0.641659   0.578569   0.125703   0.750898        8
  0.280273   0.876344    0.14613    0.86339   0.490272   0.783022   0.110892   0.790468    0.67186   0.701901    0.09585   0.745741        8
  0.327776   0.867734   0.138424   0.843969   0.600549    0.75674   0.104257   0.764355   0.851679   0.653903  0.0901655   0.716187        8
  0.292331   0.892071   0.134567   0.859058   0.527641   0.804844   0.101854   0.784811   0.740528   0.725669  0.0878384   0.739915        8
  0.309475   0.827397    0.15999   0.848976   0.552253   0.691484   0.119826   0.766502   0.775715   0.565364   0.104258   0.717097        8
  0.250778   0.906024   0.140023   0.876986   0.445791   0.832217   0.107406   0.808675   0.627025   0.762995  0.0924028   0.765165        8
  0.306513   0.907061   0.123728    0.85562   0.568812   0.827578   0.095428   0.782858   0.809131   0.754624  0.0825832   0.738885        8
  0.217861   0.774819   0.264017   0.893788   0.321362   0.668381   0.229449   0.854895   0.376071    0.61211   0.216018   0.836927        9
  0.223256   0.796213   0.236936   0.890513   0.329535   0.700113   0.204427   0.849826   0.386695   0.648861   0.192388   0.831087        9
    0.2187   0.672251   0.330472   0.892224   0.309327   0.535978    0.29198   0.852318   0.349346   0.475411   0.279713   0.835725        9
  0.236274   0.720444   0.275586   0.889235   0.350837   0.585768   0.240595   0.849438   0.410354   0.516365   0.226556   0.829806        9
   0.20021    0.67393   0.337325    0.90239   0.290406   0.527199   0.299185   0.867524   0.334133   0.456238   0.283081   0.849766        9
   0.18505   0.699581   0.337925   0.909104   0.264755    0.57022    0.30299   0.878128    0.30264   0.508663   0.287631   0.862687        9
  0.173322   0.630246   0.429223   0.913855   0.246609   0.473635   0.390225   0.880888   0.279762   0.402674   0.375934   0.866522        9
  0.214696   0.715178   0.305165   0.897333   0.335461   0.555773   0.265484   0.856283    0.40884   0.459214   0.248942   0.835211        9
   1.19145   0.611581  0.0796167   0.683714    2.29671   0.251147  0.0621837   0.589915    2.85953  0.0681329  0.0591267   0.557208       10
    1.2621   0.612858  0.0699035   0.668754    2.40635   0.261205  0.0547234   0.575442    2.98327  0.0835353  0.0523208   0.544695       10
  0.808415   0.637518   0.114675   0.735455      1.564   0.299175  0.0893446   0.642109    1.99499   0.105811   0.084317   0.605948       10
   1.16656   0.626074  0.0770073   0.683606    2.28695   0.266439  0.0597435   0.586268    2.88265  0.0753657  0.0567849    0.55208       10
   1.13054   0.615881  0.0881285   0.698275    2.18687   0.257559  0.0684093   0.604295     2.7387  0.0694716  0.0647895   0.570148       10
    1.0588   0.614418   0.086378   0.696581    2.02461   0.262145  0.0681806   0.603297    2.53047  0.0778091  0.0652259    0.57176       10
  0.696287   0.606406   0.138735   0.753007    1.28451   0.274448   0.111186   0.667827    1.60296   0.093414   0.106192   0.635614       10
  0.894388    0.63944   0.101489   0.720143    1.72352   0.303963  0.0797238   0.628218    2.20005   0.110527  0.0753883   0.592619       10
  0.629129     0.8377   0.087397    0.79063    1.19917   0.690921  0.0647563   0.708554    1.58467   0.591822  0.0558534   0.664529       11
  0.744713   0.786506     0.1007   0.778253    1.38161   0.604067  0.0777594    0.70127     1.7774   0.490992   0.068295   0.660135       11
   0.91899   0.751429  0.0779202   0.751385    1.62704   0.560014  0.0599453   0.675843    1.97401   0.466628  0.0537407   0.640441       11
  0.937854   0.778605  0.0871467   0.760565    1.73298   0.590929   0.067356   0.684376    2.21557   0.477269  0.0578531   0.640462       11
  0.713079   0.838335  0.0916673    0.79216     1.3674   0.690591  0.0706292   0.718565    1.79032    0.59556  0.0617104   0.678777       11
  0.658718   0.839908  0.0988523   0.796903    1.25781   0.693642  0.0755647   0.721568    1.65937    0.59536  0.0649293   0.677946       11
  0.597371   0.845392   0.121707   0.804644    1.08983    0.71731  0.0987342   0.736463    1.40073   0.635699  0.0897717   0.701638       11
  0.727516   0.869579  0.0874229    0.78478    1.39745   0.749726  0.0700205   0.716389    1.88514   0.662604  0.0622815   0.679151       11
   4.60184   0.533265  0.0418211   0.566919    7.36753   0.252641  0.0299979   0.482504    8.12161   0.175809  0.0278484   0.458609       12
   4.63001   0.534321  0.0291711   0.552263    7.57819   0.237939  0.0217975    0.46947    8.32379    0.16311  0.0206494   0.445241       12
   3.61488   0.590965  0.0319529   0.581754    6.23415   0.294977  0.0231649   0.491908    7.09897    0.19771  0.0214879   0.462225       12
   4.84462    0.48839  0.0268724   0.535425    7.83138   0.172232  0.0205225    0.45388    8.43037   0.108247  0.0198866   0.435137       12
   5.19756   0.536818  0.0404292   0.559603    8.42365   0.249372  0.0286301    0.47599    9.29457   0.171529  0.0265501   0.449895       12
   4.63687   0.538556  0.0293294   0.561663    7.51829   0.252026  0.0221384     0.4797    8.17346   0.187348   0.020769   0.455124       12
   4.58181   0.549797  0.0355473   0.571837    7.52905    0.26029  0.0254864   0.486266    8.38311   0.176826  0.0234866     0.4575       12
   4.65402   0.560488  0.0327734   0.571704    7.74039   0.270075  0.0235988   0.483539    8.78553   0.172131  0.0217629   0.454074       12
   2.14383   0.744896  0.0533786   0.638111    4.24991   0.493965  0.0395263   0.553208    5.37325   0.359595  0.0343777   0.519793       13
   1.70928   0.762676  0.0457792   0.647074    3.38299    0.53018  0.0337796   0.559641    4.27351   0.406705  0.0300818   0.527675       13
   2.55061   0.730853  0.0410714   0.608257    5.03546   0.468804   0.029572   0.520724    6.35501    0.32993  0.0254663   0.486779       13
   2.16879   0.694424  0.0495624   0.623634    4.14918   0.415686   0.036406   0.539705    5.08979   0.283384  0.0321102   0.510031       13
   2.17303   0.740321    0.05154   0.631954    4.30292   0.486096  0.0376509   0.545016    5.49611   0.344122  0.0323371   0.509468       13
   1.63938   0.722696  0.0574176   0.656553    3.16782   0.464494  0.0423782   0.569686    3.98705   0.326491  0.0372242   0.537495       13
   2.06098   0.741514  0.0451097    0.62799    4.20631   0.471971   0.031889   0.535289    5.46893   0.313088  0.0273892   0.498163       13
   2.01401   0.697443  0.0510705   0.633432    3.88542    0.41689  0.0371325   0.546133    4.81735   0.277105  0.0325873   0.513063       13
  0.385946   0.652317   0.194026   0.817033   0.682753   0.385347   0.154351   0.731996   0.886201   0.202557   0.145017   0.695322       14
   0.30006   0.661614   0.259842    0.85427   0.505898   0.429537   0.209597   0.780057   0.645394   0.271992    0.19497   0.744985       14
  0.410009   0.658758   0.182984   0.809168   0.738169   0.386173   0.145098   0.722322    0.95989   0.202373   0.136287   0.685413       14
  0.307925   0.680078   0.245819   0.851885   0.516367   0.463406   0.198173   0.779159    0.65265   0.321938   0.183819   0.744601       14
  0.373556   0.672242   0.197882   0.824223   0.655585    0.42456   0.156656   0.740487   0.849217   0.253989   0.146442   0.704326       14
   0.36334   0.660058   0.206614   0.828138    0.63861   0.403081   0.163758   0.746407   0.827771   0.226773   0.152577   0.708727       14
  0.444563   0.769144   0.155464   0.806578   0.837531   0.566033   0.119651   0.718022    1.14226   0.409324   0.109339   0.676559       14
  0.397543   0.660688   0.184236   0.813966   0.705876   0.398647   0.145676   0.728674   0.912159   0.224175   0.136532   0.692364       14
  0.210206   0.656141   0.333617   0.897492   0.302614   0.505377   0.295255   0.859185   0.367919   0.399379   0.277941   0.836732       15
  0.122869   0.653091   0.571752   0.938731   0.177673   0.497832   0.536072   0.912943   0.216126   0.388577   0.515565   0.896227       15
  0.134512   0.766457   0.628791    0.93755   0.209321   0.638517   0.599717    0.91478   0.269069   0.537611   0.582676   0.901632       15
  0.195811   0.803863   0.397528    0.90675   0.326548   0.674483   0.354787   0.862057   0.440368      0.563   0.331541    0.83292       15
  0.186705   0.772391   0.451711   0.915174   0.313818   0.607603   0.409203    0.87449   0.414843   0.472542   0.387197   0.848461       15
  0.188444   0.818028   0.364081   0.912032   0.330135   0.681205   0.317752   0.864196   0.455206   0.560341   0.292189   0.831122       15
  0.327472   0.821215   0.334889   0.872561   0.595093   0.675195     0.2945   0.820187   0.803845   0.561016   0.274803   0.791352       15
  0.184498   0.733772   0.415383   0.910771   0.308714   0.556086   0.366441   0.864015   0.401075   0.424845   0.340416   0.834702       15
  0.702043   0.843226  0.0987689   0.773288    1.33532   0.701587  0.0786845   0.699934    1.69886   0.620068  0.0708472   0.669274       16
  0.655367   0.786422   0.106669   0.772844     1.2375   0.596859  0.0827857   0.694012    1.59319   0.480835  0.0743695     0.6589       16
  0.625724   0.749509   0.105632   0.767536    1.11894   0.552127    0.08232   0.690957    1.39635   0.441192  0.0750492   0.659909       16
  0.589536   0.778082   0.124309   0.781199    1.03163   0.610694  0.0992076   0.710139    1.25567   0.525161  0.0917834   0.682692       16
  0.711661   0.817512  0.0892064    0.76257    1.29043   0.669603  0.0700393   0.689091     1.5925   0.592974  0.0630312    0.65933       16
  0.659946   0.829528   0.108304   0.781328    1.25739   0.676045  0.0845152   0.704926    1.64229     0.5776  0.0749611   0.670609       16
  0.566441   0.793021   0.108438   0.785926    1.03386   0.621371  0.0861637    0.71157    1.30713   0.519942  0.0786575    0.68024       16
  0.713183   0.815601   0.075785   0.752217    1.32378   0.657781  0.0579812   0.671984    1.66969   0.568403  0.0522278   0.640065       16
   0.50925   0.703232   0.152735     0.7858   0.773109   0.545711   0.132508   0.728376   0.887739   0.475461    0.12817   0.711914       17
  0.549565   0.592483   0.167713   0.771823   0.810381   0.397203   0.149788   0.719737   0.893639    0.33359   0.146573   0.707278       17
  0.547881   0.675885   0.158697   0.772872   0.818431    0.51588   0.141235    0.71803   0.924977   0.452818   0.137814   0.705055       17
  0.569568   0.652728   0.150851   0.772146   0.867482   0.471164    0.13188    0.71631    0.98337   0.400406   0.128048   0.702691       17
  0.538594   0.588888   0.176088   0.775322   0.789529   0.397761   0.158575   0.724281   0.877503    0.33143   0.155516   0.713192       17
  0.454356   0.663661   0.184219    0.79554   0.660476   0.511377   0.162594   0.741797   0.746295   0.447879    0.15754   0.725649       17
  0.488268   0.648765   0.173849    0.78927   0.723449   0.479427   0.153736   0.733929   0.817517   0.411495   0.149331    0.71876       17
  0.452675   0.655256   0.186379    0.79821   0.645084   0.509239   0.167026   0.749029   0.708788   0.461303   0.163135   0.736831       17
   2.52809   0.779363  0.0437394    0.66422    4.28191   0.626569  0.0322649   0.585002    5.16432   0.549898  0.0281559   0.548859       18
   2.48722   0.786416  0.0464475   0.673164     4.3167   0.629426  0.0341312   0.593232    5.25304   0.549148  0.0297633   0.557305       18
   2.20828   0.799089  0.0541231   0.683811    3.74702   0.658995  0.0425585   0.612021    4.51623   0.588948  0.0373336   0.577433       18
   2.20327   0.809796   0.051954   0.691618    3.89299   0.664482   0.038904   0.610413    4.76972   0.589608  0.0337272   0.572251       18
   2.05337   0.805761  0.0506965   0.683615    3.43646   0.674581  0.0393636   0.610565    4.09615   0.611588  0.0348029   0.578254       18
   2.48449   0.760379  0.0374328   0.650967    4.23342   0.592156  0.0276588    0.57153    5.02511   0.516135  0.0246056   0.538533       18
   1.95545   0.807431  0.0467468   0.679146    3.35577   0.669501  0.0366014   0.606096    4.08017   0.597954  0.0325621   0.571394       18
   2.54534   0.769556  0.0420096   0.657458     4.2212   0.618145  0.0313375   0.581596    4.96468   0.551521  0.0277854   0.549108       18
   1.62896   0.585683  0.0747256    0.68598     2.7038   0.311962  0.0576281   0.605634    3.10231   0.210545  0.0529961   0.574224       19
   1.78991   0.626012  0.0510733   0.661871    2.99401   0.374585  0.0402121   0.584662    3.43358   0.282531  0.0373836   0.555494       19
   1.80198   0.653154  0.0526111   0.675505    2.95453   0.431451  0.0411884   0.602439    3.33862   0.357665  0.0376742   0.573227       19
   1.63589   0.621173  0.0727612   0.686451    2.66256   0.382535  0.0597527    0.61767    3.00438   0.302106  0.0554786   0.592885       19
   1.57222   0.637501  0.0997487   0.716684    2.61339   0.396363  0.0828019   0.650442    2.99937   0.307032  0.0747541   0.620108       19
   1.88694   0.646074  0.0511694   0.670324    3.10211   0.418444  0.0397847   0.595703    3.54581     0.3357  0.0362463   0.564874       19
   1.68724   0.619899   0.088817   0.701335      2.768   0.376438   0.073243   0.634056    3.12988   0.295012  0.0664185   0.605628       19
   1.42962   0.745698  0.0603728   0.714438    2.44244   0.564965   0.045464   0.636602    2.91286   0.480481  0.0402382   0.599627       19
  0.263036   0.760976   0.326519    0.88689   0.460351   0.580542   0.284448   0.837875   0.589773   0.461799   0.266129   0.813182       20
    0.2438   0.794888   0.250244   0.884649   0.413721   0.651714    0.20985   0.828417   0.539074   0.545787   0.190951   0.794195       20
  0.319184   0.763552   0.205615     0.8658   0.581322   0.569323   0.170513   0.804905   0.758957   0.437861   0.155679   0.769816       20
  0.356809   0.767647   0.201385   0.851029   0.639241   0.584727   0.169241    0.79237   0.815589   0.470995   0.154726   0.760314       20
  0.456856   0.783819    0.15428   0.831608    0.87315   0.586296   0.124293   0.764206    1.17418   0.443491   0.111582   0.725086       20
  0.392471   0.858468   0.135089   0.842994   0.756942   0.726515    0.10961   0.774479    1.05256   0.619041  0.0973482   0.733158       20
  0.325387   0.767815   0.225203   0.868309   0.593522   0.576368      0.187     0.8066   0.791088   0.435446   0.165543   0.765598       20
  0.483597   0.728467   0.163649   0.820095   0.891554   0.498154   0.132923   0.752489     1.1251   0.365911   0.121556   0.717477       20
  0.916091   0.806624  0.0566157   0.709054    2.04041   0.569357  0.0394468   0.598816    2.97267   0.372601  0.0343883   0.547189       21
   1.12036   0.784054  0.0501548   0.686684    2.47022   0.523587  0.0354967   0.579479    3.48647   0.327223  0.0313706   0.529119       21
   1.68582   0.748152  0.0392871   0.639371    3.63104    0.45782  0.0277155   0.536168    4.86405   0.273576   0.024705   0.492418       21
    1.9183   0.744154  0.0551602   0.647703    4.05644    0.45861  0.0390841   0.551408    5.34432   0.286382  0.0331088   0.509419       21
   2.26573   0.750508  0.0718973   0.649475    4.77618   0.473491  0.0513797   0.556177    6.20785   0.314161  0.0424855    0.51411       21
   2.13198   0.739525   0.064489   0.645727     4.5139   0.448931  0.0457286   0.550218      5.929   0.276308  0.0381118   0.508527       21
   2.09198   0.737171  0.0560752   0.642774     4.4768   0.438157  0.0390716   0.542967    5.92052    0.25748  0.0328792   0.500055       21
   1.72581   0.784779  0.0787628   0.678311    3.85165   0.519669  0.0569762   0.579318     5.3421   0.333814  0.0468706   0.531111       21
  0.811496   0.844416    0.18258   0.785854     1.7882   0.656698   0.152737   0.708556    2.56385   0.507493    0.13592   0.670014       22
    1.2577   0.845867  0.0725033   0.707129    2.86823   0.648996  0.0545908   0.609928    4.16074    0.49155  0.0462956   0.562851       22
  0.827518   0.842919    0.21279   0.792815    1.81675   0.656312   0.178714   0.718912    2.57565   0.514358   0.158699   0.681201       22
   1.18412   0.850687   0.097058   0.725236    2.67016    0.66353  0.0766724   0.634222    3.82755   0.518175  0.0662291   0.591219       22
  0.961585    0.81512   0.216679   0.781155    2.15082   0.586178   0.181149   0.706607    3.04279   0.413873   0.161142   0.669695       22
  0.668445   0.896455    0.11634   0.785079    1.56171   0.758152  0.0934313   0.692784    2.46094   0.618943  0.0812651   0.642674       22
   0.83072   0.813672   0.225054   0.792913    1.81348   0.593104   0.188661   0.719992    2.53542    0.43072   0.167844   0.683112       22
  0.593253   0.888056     0.1629   0.808858    1.36001   0.743403   0.137382   0.727726    2.10052   0.603778   0.122982   0.683376       22
  0.945704   0.838572   0.100805    0.75314    2.03116   0.653459  0.0802893   0.669054    2.85419   0.513438  0.0717944   0.625906       23
  0.945638   0.815501  0.0682246   0.729208     1.9417    0.62001  0.0495717   0.636569    2.61719   0.486181  0.0429089   0.593425       23
  0.685434   0.902939    0.10723   0.801309    1.51429   0.785909  0.0840544   0.722163    2.28077   0.677978  0.0732774   0.675561       23
  0.703211    0.88747   0.115579   0.786106    1.54026   0.753846  0.0903196   0.703315     2.2838   0.635622  0.0776835   0.655377       23
  0.441163   0.930213   0.157328   0.846778   0.947838   0.850017   0.132608   0.779265    1.43097   0.773192   0.119493   0.738866       23
  0.480293   0.913133   0.124619   0.827744    1.02852    0.81388  0.0984152   0.752053    1.55047   0.719265  0.0849201   0.705984       23
  0.395506   0.934863   0.193033   0.851926   0.845714   0.860229   0.169193   0.786118     1.2841   0.787008   0.155479   0.746598       23
  0.345997   0.935116   0.212655   0.863887   0.706201   0.867662   0.189309   0.804995    1.04403   0.804435   0.175992   0.771744       23
  0.155615   0.856217   0.296767   0.922523   0.261279     0.7589   0.250144   0.875202     0.3548   0.673069   0.223054   0.841106       24
  0.254791   0.798241    0.22457   0.875841   0.413011   0.670422   0.182333    0.81598   0.517579   0.583969   0.165537   0.785196       24
  0.212047    0.82451   0.241786   0.894596   0.351324   0.708993   0.194623   0.835229   0.456569   0.621695   0.173807   0.799885       24
  0.198207   0.808612   0.287029   0.901723   0.330535   0.680035   0.235336   0.843764   0.433132    0.57959   0.210437   0.807272       24
  0.157574   0.825908   0.327794   0.921378   0.254862   0.718417   0.279778   0.875051   0.328671   0.636938   0.254122   0.844951       24
  0.317087   0.852132   0.154668   0.849937   0.553697   0.741735    0.11958   0.777387   0.726622   0.660957   0.107021   0.741965       24
  0.237541   0.821778   0.226116   0.885434   0.396769   0.701975   0.182675   0.826383   0.506201   0.619171   0.165105   0.795593       24
   0.21381   0.843105   0.246856   0.893777   0.350088   0.742706   0.202194   0.835007   0.451075   0.668059   0.182882    0.80199       24
    0.4476     0.8123   0.132588   0.808104   0.799794   0.662907   0.103195   0.729637    1.03378   0.562074  0.0941741   0.695134       25
  0.302884   0.739337   0.238863   0.859669   0.513856   0.556811   0.195746   0.795054   0.658047   0.431773   0.181163   0.763888       25
  0.432278   0.741613   0.170435   0.820905   0.782905   0.531237   0.136159   0.747139    1.02719   0.383592   0.125021   0.711554       25
   0.52727   0.757354   0.153123   0.807482    1.00388   0.536775    0.12132   0.730318    1.32848   0.385735   0.111366   0.694466       25
   0.42041   0.756097   0.170799   0.823764   0.745139   0.567844   0.137487   0.753184    0.95734   0.445299   0.127072   0.722156       25
  0.336088   0.763752   0.217399   0.854599   0.595096   0.581914   0.177366   0.787884   0.771737   0.457984   0.164194   0.755668       25
   0.37468   0.715246   0.209121   0.837139   0.640954   0.509183   0.172969    0.77056   0.811515   0.374196   0.161615   0.739113       25
  0.437062   0.795696   0.138147   0.823702    0.80452   0.624358   0.108388   0.751857    1.07018    0.50113  0.0984699   0.718015       25
   2.09086   0.629043  0.0368003    0.60695    3.25415   0.423082  0.0305184    0.54408    3.63727   0.355776  0.0292604   0.526876       26
   2.22197   0.637196   0.035072   0.604753     3.4571   0.435371  0.0288509   0.540713    3.88268   0.365683  0.0275134   0.521886       26
   2.09663   0.594309   0.037578   0.599396    3.20716   0.378974  0.0317652   0.538746    3.53999   0.313898  0.0307041    0.52308       26
   2.06955   0.619789  0.0364137   0.601963    3.25905   0.400549  0.0304284   0.536454     3.5947   0.337924   0.029491   0.520565       26
   2.05428   0.656121  0.0356482   0.610343    3.24922   0.456448  0.0297081   0.544162    3.64176   0.390915  0.0286449   0.527206       26
   1.59258   0.676913  0.0450527   0.642496    2.55351   0.482535   0.036904   0.576685    2.89146   0.414718  0.0351203   0.558031       26
   2.12187   0.647552  0.0357732   0.606904     3.3815   0.438346  0.0292794   0.541176    3.81171   0.366838  0.0278854   0.523961       26
   1.82037   0.648444  0.0398722   0.620406    2.93747   0.433026  0.0326301    0.55278    3.35703   0.352208  0.0310739   0.532976       26
